"course.num","gpa.diff","residency","rural","sat.act.std","hrs.att.diff","prior.online.exp","hs.gpa.wgh","fa19.enroll.status","gender","survey.respondent","fin.aid.sp20","safe.living.place","fin.situation","tech.need","internet.access","study.envir","perform.percept","instructor.supp","live.on.campus.sp20","infected.by.covid","died.from.covid","covid.news.time"
224,0.0484,"Out-of-State","Non-Rural",-0.467545166542966,4,"No",3.95,"Continuing Student","Female","Yes","Yes",5,"My financial situation worsened","Couldn't acquire some tech","Yes","My study environment became worse","My performance worsened overall",1,"Yes","None","None","Less than 30 minutes"
131,0.11,"In-State","Non-Rural",0.379830994377435,0,"No",4.2931,"New Student","Female","Yes","No",5,"My financial situation didn't change","Had all needed tech","No","My study environment became worse","My performance worsened overall",1,"No","Family member(s),Close friend(s)","Family member(s)","2 – 3 hours"
231,0.00930000000000009,"In-State","Non-Rural",-0.712041262808554,-1,"No",3.871,"Continuing Student","Female","Yes","Yes",4,"My financial situation worsened","Couldn't acquire some tech","Yes","My study environment became worse","My performance worsened overall",4,"No","None","None","30 minutes – 1 hour"
231,0.2872,"In-State","Rural",0.528368254748499,0,"No",4.3526,"Continuing Student","Female","Yes","Yes",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment didn’t change","My performance worsened overall",4,"No","None","None","Less than 30 minutes"
231,-0.4666,"In-State","Rural",0.676905515119564,0,"Yes",3.5,"Continuing Student","Male","Yes","Yes",1,"My financial situation worsened","Had all needed tech","Yes","My study environment became worse","My performance didn’t change",5,"Yes","None","None","1 – 2 hours"
131,-0.28,"Out-of-State","Non-Rural",-0.51139256784895,-1,"Yes",2.3,"New Transfer Student","Female","Yes","Yes",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",3,"No","Family member(s)","None","More than 3 hours"
132,0.9258,"In-State","Rural",1.24392750731615,-2,"No",4.2292,"Continuing Student","Male","Yes","Yes",5,"My financial situation worsened","Couldn't acquire some tech","Yes","My study environment became worse","My performance worsened overall",2,"Yes","None","None","30 minutes – 1 hour"
131,0.73,"In-State","Rural",0.0214470259882092,0,"Yes",3.4412,"Continuing Student","Male","Yes","Yes",4,"My financial situation worsened","Had all needed tech","Yes","My study environment became better","My performance improved overall",3,"No","Family member(s)","None","1 – 2 hours"
231,0.1158,"In-State","Non-Rural",-0.362855307477886,2,"No",4.0645,"Continuing Student","Female","Yes","No",3,"My financial situation worsened","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",4,"No","None","None","Less than 30 minutes"
231,1.1184,"In-State","Non-Rural",-0.585661198034482,5,"Yes",3.46,"Continuing Student","Female","Yes","Yes",3,"My financial situation worsened","Purchased tech tools","Yes","My study environment became worse","My performance worsened overall",1,"No","Family member(s)","None","1 – 2 hours"
131,-0.123,"In-State","Non-Rural",-1.3283474998898,1,"No",3.2813,"Continuing Student","Female","Yes","No",5,"My financial situation worsened","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",3,"No","None","None","Less than 30 minutes"
132,0.54,"In-State","Non-Rural",-0.712041262808554,-3,"No",3.625,"Continuing Student","Male","Yes","Yes",5,"My financial situation worsened","Purchased tech tools","No","My study environment became worse","My performance worsened overall",4,"Yes","None","None","Less than 30 minutes"
341,0.2353,"In-State","Non-Rural",NA,-4,"Yes",NA,"Continuing Student","Male","Yes","Yes",4,"My financial situation worsened","Had all needed tech","Yes","My study environment became worse","My performance improved overall",3,"Yes","None","None","2 – 3 hours"
131,-0.7537,"In-State","Rural",-0.659929828220014,-1,"No",3.871,"Continuing Student","Male","Yes","No",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",2,"Yes","None","None","Less than 30 minutes"
104,-0.0700000000000003,"In-State","Non-Rural",NA,3,"No",3.4603,"New Transfer Student","Female","Yes","Yes",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",1,"Yes","Close friend(s)","None","Less than 30 minutes"
103,-0.585,"In-State","Rural",-0.734198458405546,3,"No",3.25,"Continuing Student","Male","Yes","No",5,"My financial situation worsened","Had all needed tech","Yes","My study environment became worse","My performance didn’t change",4,"No","None","None","More than 3 hours"
132,-0.3928,"In-State","Non-Rural",0.454099624562967,0,"No",NA,"Continuing Student","Female","Yes","No",5,"My financial situation worsened","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",3,"No","None","None","More than 3 hours"
132,0.72,"In-State","Non-Rural",0.89971140567616,-1,"Yes",NA,"Continuing Student","Male","Yes","Yes",5,"My financial situation worsened","Had all needed tech","Yes","My study environment became better","My performance improved overall",5,"No","None","None","1 – 2 hours"
103,0.2485,"In-State","Non-Rural",NA,3,"No",1.1583,"Continuing Student","Male","Yes","Yes",4,"My financial situation worsened","Purchased tech tools","Yes","My study environment became worse","My performance worsened overall",2,"No","Family member(s),Close friend(s)","None","2 – 3 hours"
231,0.3854,"In-State","Rural",1.19678592641829,2,"No",3.7632,"Continuing Student","Male","Yes","Yes",4,"My financial situation didn't change","Purchased tech tools","Yes","My study environment became better","My performance improved overall",4,"Yes","None","None","More than 3 hours"
131,-0.19,"Out-of-State","Non-Rural",-1.03127297914767,1,"No",3.925,"Continuing Student","Female","Yes","Yes",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment didn’t change","My performance worsened overall",4,"No","None","None","30 minutes – 1 hour"
132,-0.1123,"In-State","Non-Rural",NA,0,"No",NA,"Unclassified","Male","Yes","Yes",3,"My financial situation didn't change","Had all needed tech","Yes","My study environment didn’t change","My performance didn’t change",5,"No","None","None","30 minutes – 1 hour"
224,0.4786,"In-State","Non-Rural",1.64239770753148,-1,"Yes",NA,"Continuing Student","Female","Yes","Yes",5,"My financial situation worsened","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",4,"Yes","None","None","30 minutes – 1 hour"
131,1.1677,"In-State","Rural",-1.3283474998898,1,"Yes",3.0517,"Continuing Student","Female","Yes","Yes",3,"My financial situation worsened","Had all needed tech","No","My study environment became worse","My performance improved overall",3,"No","None","None","30 minutes – 1 hour"
131,0.3534,"In-State","Rural",-0.223049070277378,0,"No",3.9,"Continuing Student","Female","Yes","Yes",5,"My financial situation improved","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",4,"Yes","Family member(s)","None","More than 3 hours"
131,0.1212,"Out-of-State","Non-Rural",-0.88273571877661,0,"No",6.006,"Continuing Student","Female","Yes","Yes",5,"My financial situation worsened","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",1,"Yes","None","None","30 minutes – 1 hour"
131,-0.0670999999999999,"In-State","Rural",-0.956537359074142,0,"No",3.3508,"Continuing Student","Female","Yes","Yes",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",2,"Yes","Family member(s)","None","More than 3 hours"
104,-0.32,"In-State","Non-Rural",-0.88273571877661,1,"No",3.36,"Continuing Student","Male","Yes","Yes",5,"My financial situation worsened","Couldn't acquire some tech","Yes","My study environment became worse","My performance worsened overall",3,"No","Family member(s)","None","Less than 30 minutes"
131,-0.31,"In-State","Rural",-0.957004348962142,2,"No",3.2556,"Continuing Student","Female","Yes","Yes",5,"My financial situation worsened","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",4,"Yes","Family member(s)","Family member(s)","1 – 2 hours"
224,-0.3712,"In-State","Non-Rural",-0.585661198034482,-2,"No",4.1602,"Continuing Student","Female","Yes","No",5,"My financial situation worsened","Purchased tech tools","Yes",NA,NA,NA,"Yes","Family member(s)","Family member(s)",NA
132,-2.0233,"Out-of-State","Non-Rural",1.41959181697488,-3,"No",3.98,"Continuing Student","Female","Yes","Yes",5,"My financial situation worsened","Couldn't acquire some tech","Yes","My study environment became worse","My performance worsened overall",3,"Yes","Family member(s)","None","More than 3 hours"
110,-1.4928,"In-State","Non-Rural",-0.362855307477886,-2,"No",3.5517,"Continuing Student","Female","Yes","Yes",5,"My financial situation worsened","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",4,"Yes","None","None","30 minutes – 1 hour"
131,-0.4571,"In-State","Non-Rural",0.157025103820839,-1,"No",2.5455,"New Transfer Student","Male","Yes","Yes",5,"My financial situation improved","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",1,"Yes","Prefer not to say","None","Less than 30 minutes"
131,-0.62,"Out-of-State","Non-Rural",0.305562364191903,-2,"No",3.204,"Continuing Student","Male","Yes","Yes",5,"My financial situation worsened","Had all needed tech","Yes","My study environment became worse","My performance didn’t change",2,"Yes","Family member(s),Close friend(s)","None","1 – 2 hours"
341,0.4889,"Out-of-State","Non-Rural",0.157025103820839,0,"No",4.18,"Continuing Student","Male","Yes","Yes",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment became worse","My performance improved overall",4,"Yes","None","None","2 – 3 hours"
132,-0.0613999999999999,"In-State","Rural",-1.10554160933321,0,"No",3.6207,"Continuing Student","Male","Yes","Yes",5,"My financial situation didn't change","Purchased tech tools","Yes","My study environment became worse","My performance worsened overall",3,"Yes","Family member(s)","Family member(s)","30 minutes – 1 hour"
224,-0.21,"Out-of-State","Non-Rural",0.231293734006371,0,"Yes",3.65,"Continuing Student","Female","Yes","Yes",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",4,"Yes","Family member(s),Close friend(s)","None","1 – 2 hours"
231,0.68,"Out-of-State","Non-Rural",NA,0,"No",3.4464,"Continuing Student","Female","Yes","Yes",4,"My financial situation didn't change","Had all needed tech","Yes","My study environment didn’t change","My performance worsened overall",4,"No","None","None","Less than 30 minutes"
132,-0.1864,"In-State","Rural",-0.140049416921289,1,"No",3.75,"Continuing Student","Female","Yes","Yes",4,"My financial situation worsened","Purchased tech tools","No","My study environment became worse","My performance worsened overall",3,"Yes","None","None","1 – 2 hours"
224,0.0149999999999997,"Out-of-State","Non-Rural",0.265943122253797,5,"No",3.443,"Continuing Student","Male","Yes","No",5,"My financial situation didn't change","Couldn't acquire some tech","Yes","My study environment became worse","My performance worsened overall",1,"Yes","Prefer not to say","Close friend(s)","1 – 2 hours"
341,0.0133999999999999,"In-State","Rural",1.24392750731615,2,"No",4.075,"Continuing Student","Female","Yes","No",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment became worse","My performance didn’t change",2,"No","None","None","Less than 30 minutes"
131,-1.3009,"In-State","Non-Rural",0.0214470259882092,0,"Yes",4.0323,"Continuing Student","Male","Yes","No",5,"My financial situation didn't change","Couldn't acquire some tech","No","My study environment became worse","My performance worsened overall",3,"Yes","Close friend(s)","None","1 – 2 hours"
131,0,"In-State","Rural",NA,0,"No",NA,"Continuing Student","Female","Yes","No",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment became worse","My performance didn’t change",4,"No","None","None","30 minutes – 1 hour"
